id,comment,category,replies,topic,title,date,time,political,religion,racism,find_abusive,find_abusive_reply
Ugx8oVHfSt9EZWrddi94AaABAg,"No one:
Americans: god","[('god', 'cds')]","[""It absolutely can be a poison however I do n't believe that you know many theists . I have known many that have changed their whole lives around through the help of religion . I believe that it has more to do with the community that they are now beholden to . That does not change my opinion as someone that was a part of a Pentecostal church . The Pastor at that Church gave more time , money and energy to helping people than anyone I have ever met .""]",religion,christopher hitchens and andrew sullivan - on gay marriage and christianity,12/11/19,21:56:39,0,1,0,0,0
UgyK6fC5je8PQnnxXcx4AaABAg,Permit patty is a piece of garbage,"[('garbage', 'cds'), ('garbage', 'qas'), ('garbage', 'cds')]","['true !', 'Sidewalk isnt an open market , she did nothing wrong .']",racism ,woman who called police on black girl selling water,7/6/18,16:15:05,0,0,1,0,0
UgyykevqHucbep6hXyZ4AaABAg,So that means she is above the law,"[('mean', 'svp'), ('mean', 'is'), ('mean', 'svp'), ('mean', 'an')]","['Keep it real tv being black has nothing to do with it 🙄🙄🙄🙄', '🤣', 'Keep it real tv Lmfaooo 😂😂😂😂😂', '@ Mister Drummings thank you you and a handfull of people in the comment section looking at this from a non biased standpoint', 'You ’ d think with all this black victim we be oppressed talk , after 160 years of being free to move elsewhere some of you would have done it . Must love that oppression !']",racism ,police pull over florida state attorney,7/10/19,23:42:50,0,0,1,0,0
Ugwesow5qTfVhewoDM54AaABAg,Wow I found this funny and sad I feel there both in the wrong,"[('sad', 'is'), ('wrong', 'is')]","[""Yup , just do n't assume . From where I 'm from we always return the exact change to the client even if its just one cent , we can only keep it if the client verbalizes to . They also could have asked for the change before he left .""]",racism ,"pizza delivery guy gets insulted, internet gets revenge",11/24/19,15:55:01,0,0,1,0,0
Ugxr3GiSG4Fvej7FOD14AaABAg,Oh boy! how they tried to sell killary to the American people as the winner. ha ha ha ha ah aha ha ha ha,"[('people', 'cds'), ('people', 'cds')]","['UnderprivilegedFilmFan You understand , of course , that Impeachment = Indictment . In other words : A Charge , not A Conviction . To Convict === 2/3 of The Senate . That means 20 Republicans in the Senate would have to vote to Convict . They Won ’ t']",political,donald trump vs. hillary clinton debate cold open - snl,9/30/19,19:07:25,1,0,0,0,0
Ugwj-ZP93SYhKxnZ9yV4AaABAg,Ben Affleck should stick to making bad movies and drinking whisky. He doesn’t have the intelligence for debate. Reminds me of one of those ANTIFA idiots that have no idea why they are outraged.,"[('bad', 'dmc'), ('bad', 'ddf'), ('idiots', 'asm'), ('idiots', 'ddp'), ('idiots', 'asf'), ('idiots', 'ddp'), ('idiots', 'ps'), ('idiots', 'cds')]","[""`` eats itself '' by having disagreements""]",religion,sam harris and bill maher debate radical islam,6/8/19,17:44:24,0,1,0,0,0
Ugysa40TQbCUl_dYIWJ4AaABAg,#Muslims can anyone disprove him??,"[('can', 'om'), ('can', 'cds')]","[""@ daniel letterman Many taken the religion as toxic specially Communists . But Islam does n't care about anything . What said by their Allah all human beings of the world must 've to abide by all . You may leave your religion being your own choice but Allah and Musulmans will not get you free by any means whether you 're a muslim or a Non-Muslim ! So better to think how to get rid of Islam . *Islam has no mercy for the Non-Believers and force you to obey and pray to Allah for the betterment with heaven without any exemption ! * ALL THE followers of 4300 RELIGIONS but Allah reacted except Islam ( ! ! ! ) specially Christianity , Judaism Polytheism , Hinduism , Bhuddism , Shikhism , Jainism ... all are `` Worst of all living , non-living creatures in WORLD ! ! Also they are worst of BEASTS in the side of Allah -Quran 98/6 ! ! Also , `` they are Cattle '' '' ! ! Quran 7:179 “ ... they are like cattle , nay more misguided : for they are heedless . Quran 4:56 Indeed , those who disbelieve in Our verses - We will drive them into a Fire . Every time their skins are roasted through We will replace them with other skins so they may taste the punishment . Indeed , Allah is ever Exalted in Might and Wise . Quran killings : 2 : 191 `` And kill them ( infidels ) wherever you find them , and from where they have removed you , remove them from there . Unbelief ( Fitnah ) is worse than killing . '' 4:89 `` They want you to reject faith , as they have rejected , and thus you all become equal , therefore do not take a friend from them , unless they go in the way of Allah . But if they take back ( from Islam ) , catch them and kill them wherever they meet and neither take them friend nor help them. `` 3 : 118 `` O you who believe , do not go outside your religion as your friends , because they will not fail to do their best to corrupt you . They desire to severely harm you . '' 5:52 `` O you who believe ! Do not make Jews and Christians your friends , they are friends of each other . '' ( of warning ) ” . Religion maybe a toxic for you but Allah has no option except to get converted or to be killed and only one option yet is to commit suicide ! ! Hmmm ."", ""Do n't forget that all religions are toxic .""]",religion,the scientific mistakes of the quran,7/6/19,18:45:31,0,1,0,0,0
Ugx5RcnP9H53ivhLZV94AaABAg,Land of the free and democracy bahahahahaha. Keep a good work police officer,"[('officer', 'cds'), ('officer', 'cds')]",['Maybe you could just allow us one continent and then leave us alone and try not to move there .'],racism ,black man asked to leave his own pool,7/13/19,0:33:24,0,0,1,0,0
UgxHoJLdMXXj0GNtc914AaABAg,Bare in mind that he's taking all these verses literally and they can be interpreted in so many ways.,"[('can', 'om'), ('can', 'cds')]",['alot of misquotations ? Plz share a few examples'],religion,the scientific mistakes of the quran,12/11/19,0:24:27,0,1,0,0,0
UgyfFk7gJ5VLm59JSft4AaABAg,"Woman: *Calls police on innocent girl*
Me: Really? Why are you being racist?
Woman: I'm no-
Me: Save it for the judge","[('innocent', 'ddp')]",['@ Joetta Qasim hypothetically bruh'],racism ,woman who called police on black girl selling water,5/3/19,3:59:50,0,0,1,0,0
UgiBrxLWSZZB6HgCoAEC,"The Spirit of Truth Peace and Goodwill to All Men and Women: 

*The “Spirit of Truth” Peace and Goodwill to all Men and Women, Is That of Our True God to Worship!*

Far and away above our own dishonest and immoral thoughts (of all sorts of temptation) found mostly within us males:

All of which; since our own gradual change of puberty and adolescence, has turned us from the young and innocent child of God, YHVH or Allah that most of us used to be: 
Anywhere in the world!

Where through the selfless and the ever-loving teaching of Yeshua (aka Jesus and “Immanuel”) and for all generations; we learn from him that to be above our own dishonest and all such self-destructive thoughts, we must be “Born again” 
– John 3; 1-7 – Matthew 18; 1-7 – 

And where we must pray to God, YHVH or Allah in the way that Yeshua (Jesus) teaches us:

Not in the way of religious leaders or any such preachers, but to practice it in the way that he teaches us!
Therefore to be alone and away from the influence of all such religious worshippers, at Matthew 6; 5-15:

Where it is to be alone, in secret and to ask of God, YHVH or Allah among other words of praise:
“Forgive us the wrong we have done, as we have forgiven those who have wronged against us”

Where as you can always see: when you practice it for yourself that it’s not a lot of words said for only self alone, but also for the sake of humanity and all Mankind…

So that we become capable; each one of us and individually, through that of Yeshua (Jesus) to live (now and always) by the Golden rule!
That of which he cites the “Law and the prophets”
The prophets of truth who were, who are and who are yet to come: 
– Matthew 5; 11-12 –

Therefore to always do the will of God, YHVH or Allah and so always to “Love your neighbour as yourself”
And thereby to “Always treat others as you would wish them to treat you”
– Matthew 7; 12 – Matthew 22; 35-40 – 

Where it is for us to live in the Spirit of truth peace and goodwill to all men and women:
That of our real God, YHVH or Allah to worship, through Yeshua (Jesus or “Immanuel”) and therefore to be always far and away above that of ourselves: 

This is the true message of God, YHVH or Allah and is well established already in the Gospel of truth (a Gospel of four) within the Will and New Testament of God, YHVH or Allah 
Where you will learn that is by the love and the passion of Yeshua, the self-confessed “Son of Man” just so to teach us fellow humans how to behave as we really should and were always meant to!

That is; to love one another as he; all in the name of God, YHVH or Allah, so passionately loved us; just as he still does to this day and always will, for all and any future generations… 

“Whoever acknowledges me before others, I will also acknowledge before my Father in heaven.” 
– Matthew 10; 32 – 

2gointruth, Friday the 23rd of October, 2015: (John 16; 12-15)
– Isaiah 7; 14 – Isaiah 53 – (Psalms 22 to 24) – Matthew 5; 14-16 –","[('dishonest', 'cds'), ('immoral', 'dmc'), ('immoral', 'dmc'), ('innocent', 'ddp'), ('dishonest', 'cds'), ('pray', 'is'), ('wrong', 'is'), ('do', 'asm'), ('wrong', 'is'), ('can', 'om'), ('can', 'cds'), ('lot', 'cds'), ('do', 'asm'), ('worship', 'cds'), ('love', 'asm'), ('mean', 'svp'), ('mean', 'is'), ('mean', 'svp'), ('mean', 'an'), ('love', 'asm'), ('love', 'asm'), ('do', 'asm')]","[""+faircompetition1 Ha ha , '' Spam '' is your word , not mine , but it suits you and the dishonesty of Atheism , all to well : Where my comments are posted and meant for honest and sensible people : Those who know how to think honestly for themselves ! And it is clear that there are such honest and sensible people : But you keep turning up with your own brand of dishonesty hate and slander : Ergo ; by accusing me of what you yourself are guilty of : That is how the dishonesty of duplicity works ! ... : ) )"", '+2gointruth Spam .', ""The Spirit of Truth Peace and Goodwill to All Men and Women : *By Attempting to Live in the Spirit of Truth Peace and Goodwill to all Men and Women : Is To Be In Close Touch With Our Real and True God to Worship ; Also Called YHVH and Allah . * When we learn for ourselves that “ God is Spirit ” the “ Spirit of truth ” – John 4 : 24 – John 16 : 12-15 – That of which comes to us through the selfless sacrifice and by the true teaching of Yeshua , now better known as Jesus , but also “ Immanuel ” ( “ God-with-us ” ) before his coming , in flesh : – Isaiah 7 : 14 – Ergo ; everything of truth for us ( male adults ) to learn well above our own dishonest and immoral thoughts… “ You vipers ’ brood ! How can your words be good when you yourselves are evil ? For the words that the mouth utters come from the overflowing of the heart . A good man produces from the store of good within himself ; and an evil man from evil within produces evil. ” – Matthew 12 ; 34-35 – “ You hypocrite , first remove the plank from your own eye , and then you will see clearly to remove the speck from your brother 's eye. ” – Matthew 7 ; 5 – Ergo ; through Yeshua , we must then be “ born again ” – John 3 : 1-7 – Matthew 18 : 1-7 – And so to pray to God , YHVH or Allah and thus anywhere in the world ; anytime night or day : But only in the way that he ( Yeshua ( Jesus ) teaches ; at Matthew 6 : 5-15 : Which is not in the way as practiced by the religions of Man , but for us , each and individually to be alone and by ourselves : So for us to ask of God , in the name of truth and among other words of praise : “ Forgive us the wrong we have done , as we have forgiven those who have wronged us ” And when said honestly , sincerely and with the whole of our very being ; this can then make each one of us well capable to live above that of ourselves ; Not only us , of this present generation , but also those of any future generations… “ A wicked and adulterous generation asks for a sign ! But none will be given it except the sign of the prophet Jonah. ” – Matthew 12 ; 39 – It is even prophesied in the Old Testament about this our present generation… “ The fool says in his heart , “ There is no God. ” They are corrupt , they do abominable deeds , there is none who does good. ” – Psalm 14 ; 1 – Where now though Jesus , we can always learn how to live above our own dishonest ( self-deceiving ) and all such self-destructive thoughts… “ Enter through the narrow gate . For wide is the gate and broad is the road that leads to destruction , and many enter through it . But small is the gate and narrow the road that leads to life and only a few find it. ” – Matthew 7 ; 13-14 – And therefore through him , we will be well able in our mind to do the will of God and thus to live ( always ) by the Golden rule ! That of which he , Yeshua ( Jesus ) cites the “ Law and prophets ” The prophets of truth , who were , who are and who are still yet to come : – Matthew 5 : 11-12 – Thereby to always “ Love your neighbour as yourself ” And therefore to always “ treat others as you would want them to treat you ” – Matthew 7 ; 12 – Matthew 22 ; 35-40 – Where there is surely , no better way for us to live our lives ? Each of us and individually : That is ; not only for self alone , but also for the sake of humanity and thus for all Mankind ! And so thereby for all and any future generations… “ Whoever acknowledges me before others , I will also acknowledge before my Father in heaven. ” – Matthew 10 ; 32 – 2gointruth , Thursday the 29th of October , 2015 : – Isaiah 53 – Psalms , 22-24 – Matthew 5 : 14-16 –"", 'The Spirit of Truth Peace and Goodwill to All Men and Women : * “ Enter through the narrow gate . For wide is the gate and broad is the road that leads to destruction , and many enter through it . But small is the gate and narrow the road that leads to life and only a few find it. ” * *– Matthew 7 ; 13-14 –* “ Whoever acknowledges me before others , I will also acknowledge before my Father in heaven. ” – Matthew 10 ; 32 – God ( also called YHVH and Allah ) is the Spirit of Truth Peace and Goodwill to all Men and Women . All that of which we learn through the selfless sacrifice and by the true teaching of Yeshua ( Jesus ) Far and away above that of ourselves and above all religions of Man ! And is thus intended for anyone ( of any generation ) who wishes to learn and understand how to be an honest person and therefore one of only true good Spirit : A person of honour and goodwill , by the grace of God and though the love for us ( for you and I ) that is of Yeshua : Where we become thus capable to treat all fellow humans with love and respect : And therefore to reject all evil from within ourselves and also from others ; but only through the Spirit of truth peace and goodwill… “ Blessed are you when people insult you , persecute you and falsely say all kinds of evil against you because of me . Rejoice and be glad , because great is your reward in heaven ... ” – Matthew 5 ; 11 – “ The fool says in his heart , “ There is no God. ” They are corrupt , they do abominable deeds , there is none who does good. ” Just as prophesied in the Old Testament and found at Psalm 14 ; 1 ( David ’ s song ) And where in the Gospel of truth within the New Testament , we learn from Yeshua : “ A wicked and adulterous generation asks for a sign ! But none will be given it except the sign of the prophet Jonah. ” – Matthew 12 ; 39 – “ You vipers ’ brood ! How can your words be good when you yourselves are evil ? For the words that the mouth utters come from the overflowing of the heart . A good man produces from the store of good within himself ; and an evil man from evil within produces evil. ” – Matthew 12 ; 34-35 – Like the wind in the night ; Spirit dwells where it might… – Matthew 6 ; 5-15 – Where through Yeshua we can all each and individually be “ Born again ” anywhere in the world ; both night , and by day – John 3 ; 1-7 – Matthew 18 ; 1-7 – Therefore we should always trust in God ( also called YHVH and Allah ) the Spirit of truth peace and goodwill to all men and women : Thereby to live always by the Golden rule : Far and away above that of ourselves and always through the truth of existence and life ! That same Golden rule of which Yeshua cites the “ Law and the prophets ” The prophets of truth who were , who are and who are yet to come : – Matthew 5 ; 11-12 – So thereby to “ Love your neighbour as yourself ” And so to “ Always treat others as you would want them to treat you ” – Matthew 7 ; 12 – Matthew 22 ; 35-40 – Just as we will always learn ( and in all reality ) while there are still men and women alive to breathe ; through the selfless sacrifice and by the true teaching of Yeshua ; better known to us all as Jesus , but also called “ Immanuel ” ( “ God-with-us* ) before his coming in flesh and blood… – Isaiah 7 ; 14 – 2gointruth , Tuesday the 20th of October , 2015 : – Isaiah 53 – ( Psalms 22 to 24 ) – Matthew 5 ; 14-16 –', 'The Spirit of Truth Peace and Goodwill to All Men and Women : *Those Who Do Vile , Murderous and all Such Dishonest and Immoral Things ; Are Those of Us Who Use the Name of God Falsely and Dishonourably : * *And Therefore Deny our True God , the Spirit of Truth Peace and Goodwill to all Men and Women : * *Regardless of Whether We Are Religious or Not ! * Where we should always live our lives by the will of God , also called YHVH ( or YHWH ) and Allah : That is ; in the Spirit of truth peace and goodwill to all men and women ! Just in the way that is taught to us ( and for all generations ) through the selfless sacrifice and by the true teaching of Yeshua , better known to this world as Jesus and was also called “ Immanuel ” ( “ God-with-us ” ) before his coming in flesh : All of which is already done and of which no man can ever alter ! Where through Yeshua , we learn just how to live above the dishonest and immoral thoughts that are within us ( mostly us males ) Ever since our own gradual change through puberty and adolescence : And is that alone ( we thus learn for ourselves and through him ) of which has turned us from the young and innocent , unashamedly naked and honest little Adams of life that we ( most of us ) once were : But has gradually changed us into the metaphorical “ Talking snake ” that we have now become : All of which leads us into all manner of dishonest and immoral temptations that can easily lead us into our own continuing Man ’ s futile inhumanity to man : Most anywhere in the world ! Open up the latest newspapers , or watch it all unfold before your very eyes on TV : To see exactly what we are doing to ourselves and to one another ... When we must “ Wake up ” to ourselves , because it is us Mankind alone : We are the traitors among us ! That is ; unless we ( each and individually ) turn instead ( and always ) to God , YHVH or Allah , the Spirit of truth peace and goodwill to all men and women : Where we are taught all this through the selfless sacrifice and by the true teaching of Yeshua : Because we can not learn it for ourselves ; not from our own dishonest and immoral thoughts : That is most definitely for sure ! When we can see and hear it for ourselves through all the latest news on TV ! And therefore we must be “ Re-born ” – John 3 ; 1-7 – Matthew 18 ; 1-7 – Ergo ; where he teaches us that “ God is spirit ” at John 4 ; 24 : And of which comes to us in honest thought , through the “ Spirit of truth ” John 16 ; 12-15 . So to always ( now and forever ) be far and away above that of our own miserable and self-destructive selves ! “ Enter through the narrow gate . For wide is the gate and broad is the road that leads to destruction , and many enter through it . But small is the gate and narrow the road that leads to life and only a few find it. ” – Matthew 7 ; 13-14 – Therefore we should always trust in God ( also called YHVH and Allah ) the Spirit of truth peace and goodwill to all men and women… Thereby to live by the Golden rule ; far above that of ourselves ! That same Golden rule and of which Yeshua cites the “ Law and the prophets ” The prophets of truth who were , who are and who are yet to come : – Matthew 5 ; 11-12 – Where it is to do the will of God , YHVH or Allah and so to always “ Love your neighbour as yourself ” Ergo ; to thereby “ Always treat others as you would wish them to treat you ” – Matthew 7 ; 12 – Matthew 22 ; 35-40 – Where it is ( through him and above ourselves ) to always live in the Spirit of truth peace and goodwill to all men and women : “ Whoever acknowledges me before others , I will also acknowledge before my Father in heaven. ” – Matthew 10 ; 32 – “ A wicked and adulterous generation asks for a sign ! But none will be given it except the sign of the prophet Jonah. ” – Matthew 12 ; 39 – “ Blessed are you when people insult you , persecute you and falsely say all kinds of evil against you because of me . Rejoice and be glad , because great is your reward in heaven ... ” – Matthew 5 ; 11 – 2gointruth , Wednesday the 21st of October , 2015 : – Isaiah 7 ; 14 – Isaiah 53 – ( Psalms 22 to 24 ) – Matthew 5 ; 14-16 –']",religion,richard dawkins: 'somebody as intelligent as jesus would have been an atheist',10/23/15,6:40:01,0,1,0,0,0
UgxOyusU96TR8kcKMF54AaABAg,We're proud to be a muslim..❤❤❤❤😙,"[('proud', 'svp'), ('proud', 'svp')]",['True.. Hindu is a geographical identity I. E. Between Himalayas and indu sagara . Vedic dharma or sanatana dharma would be the appropriate name for it .'],religion,the differences between islam and hinduism,1/16/19,13:39:59,0,1,0,0,0
UgwlbKv3vvkE0UyUz0Z4AaABAg,Islam is a cult followed by fools,"[('fool', 'an'), ('fool', 'asm'), ('fool', 'ps'), ('fool', 'ddp'), ('fool', 'dmc'), ('fool', 'ddp'), ('fool', 'asf'), ('fool', 'asm'), ('fool', 'or'), ('fool', 'cds'), ('fool', 'cds')]","['300 above gods in hinduism haha they all are gods or doctors like ear special nose special throat special or etc ...', '@ khizar wajid So go and bomb yourself off 💥💥🔥🔥', ""@ Indian Otaku Bro learn first then say Charity , serving humans , believe in god that he 's most forging most powerful and most importantly truthfulness . If that 's make it bad I do n't know what to say""]",religion,the differences between islam and hinduism,1/19/19,19:08:18,0,1,0,0,0
UghbPJm4vMf8yHgCoAEC,Larry David!!! i love him!!!,"[('love', 'asm')]","['*Jorden Greer , is a Child Molester , on U-Tube , BeWare ! ! ! *', ""Charisma Bros just as well she gay I 'd get on that in heartbeat lol"", 'Charisma Bros thats not how it works', ""@ Jorden Greer do n't matter I 'll change that one night"", 'she gay dude stop it']",political,democratic debate cold open - snl,8/10/16,22:11:41,1,0,0,0,0
UgxpGjmxrqLbD28Chmt4AaABAg,To raise the bail only because she used a Spanish word for good bye is racist and an abuse of power.,"[('abuse', 're'), ('power', 'qas')]","[""bail is n't a sentence""]",racism ,judge flips out after getting flipped off,3/24/18,14:12:23,0,0,1,0,0
Ugzl2fv0DMWKuyeAWkJ4AaABAg,cop looks like Sheldon cooper,"[('cop', 'cds'), ('cop', 'cds')]",['Typical rasict'],racism ,judge orders suspect to have mouth taped during sentencing,9/30/19,0:22:51,0,0,1,0,0
Ugx4MYOQ3Tk_Lf-MXDN4AaABAg,So we going to just gloss over the fact that a dude was recovering from liposuction?!,"[('go', 'cds'), ('dude', 'cds')]",['This lady does not deserves more suffering in cage .'],racism ,camera records wife allegedly hiring hit man to kill husband,12/11/19,6:13:13,0,0,1,0,0
UgzpBe-7czaeFNjeIZB4AaABAg,She was happy to leave and just saying adios is going to encress the bill woah. Im just a kid and i know thats not right.,"[('go', 'cds'), ('know', 'asm')]","['well , he died so..you know - congratulations to you .']",racism ,judge flips out after getting flipped off,10/1/19,21:54:55,0,0,1,0,0
UgwwdzMKzzrbQpqAnGV4AaABAg,He didnt get angry not 1 bit over reacted news channel fake news,"[('angry', 'svp'), ('angry', 'svp'), ('angry', 're'), ('fake', 'dmc'), ('fake', 'dmc'), ('fake', 'dmc')]","[""no , he was n't .""]",racism ,judge flips out after getting flipped off,11/27/17,0:43:19,0,0,1,0,0
Ugw6HMFNzd5E7nKPg0N4AaABAg,"I'm glad he spoke up
You can tell the judge was mad when
he mentioned god
That only god can judge 
And I bet that messed with the judges ego a bit","[('can', 'om'), ('can', 'cds'), ('mad', 'qas'), ('mad', 'svp'), ('god', 'cds'), ('god', 'cds'), ('can', 'om'), ('can', 'cds'), ('mess', 'cds'), ('mess', 'qas'), ('mess', 'cds')]","[""@ Penguin of Death Nice try ; tell me you do n't know a typo when you see one ? LOL ! You are too desperate for words ."", ""That 's rich coming from someone who ca n't even spell 'many '""]",racism ,judge orders suspect to have mouth taped during sentencing,8/22/19,1:31:56,0,0,1,0,0
UgyVtfEj71Vhp7fz3GJ4AaABAg,Nah this isn’t fair he over used his power against her  just because she disrespected him doesn’t mean he should over use his power,"[('power', 'qas'), ('mean', 'svp'), ('mean', 'is'), ('mean', 'svp'), ('mean', 'an'), ('power', 'qas')]","[""you are confusing freedom from lack of consequences . if you do n't take your first appearance seriously , the court might set a higher bail than they ordinarily would . what 's the problem ?""]",racism ,judge flips out after getting flipped off,6/4/18,12:20:13,0,0,1,0,0
UgyUMiDBIyIp6nAayHl4AaABAg,She knows now..,"[('know', 'asm')]","[""you can say F you to a judge . just not in court because it 's disruptive""]",racism ,judge flips out after getting flipped off,12/25/17,10:40:50,0,0,1,0,0
UgwY8px3J3Tr7fxhQpN4AaABAg,"I don't see a ""good looking girl"" anywhere. Liar.","[('do', 'asm')]",['People have different beauty standards or whatever you call it'],racism ,camera records wife allegedly hiring hit man to kill husband,12/13/19,21:31:27,0,0,1,0,0
Ugha3Bc5mBVx2XgCoAEC,"I am telling anyone who has any understanding of the power of a judge..... BELIEVE me, Judges have power!  I've had to appear before them before and I've done ALL what they've told me to do!!!  Otherwise, the Judge can make your life miserable!  If Judges can stop a decision by the president, governor or legislative body, they SURELY won't be intimidated by YOU!  I hear people say they know this cop or that cop as though to help them.  Yeah.  The Judge is the last word!","[('power', 'qas'), ('power', 'qas'), ('do', 'asm'), ('do', 'asm'), ('can', 'om'), ('can', 'cds'), ('miserable', 'is'), ('miserable', 'dmc'), ('miserable', 'qas'), ('can', 'om'), ('can', 'cds'), ('people', 'cds'), ('people', 'cds'), ('know', 'asm'), ('cop', 'cds'), ('cop', 'cds'), ('cop', 'cds'), ('cop', 'cds')]","['So again have a gid hink before u speak', ""And the way things are going we wo n't be in UK for much longer"", ""We do n't control London we only control our selfs"", 'We have 15billion on debt as a nation', ""+Deek Gordon surpassed one trillion ? No ! UK has a debt of over 9 trillion , the U.K. Is second country with most debt fool . And you know us having more debt comes with being the leading economy in the world , idiot . Also you 're still not understanding that debt is n't all terrible . http : //www.scholarsstrategynetwork.org/brief/why-there-nothing-scary-about-us-national-debt""]",racism ,judge flips out after getting flipped off,6/13/16,2:43:40,0,0,1,0,0
UgyD1ZH3xTBGUd5dVg94AaABAg,"Did this lady really just pronounce Jorge, ""whore-gay?""","[('lady', 'om')]",['Literally To God ! Maybe a contraction of : Vaya con Dios ?'],racism ,judge flips out after getting flipped off,8/15/19,3:34:05,0,0,1,0,0
UgzNrbtGr0GZRJ6yAft4AaABAg,This generation kids don’t know how to respect elder/older people. She definitely repented for her mistakes. Great job by the Judge!!,"[('don', 'qas'), ('know', 'asm'), ('people', 'cds'), ('people', 'cds')]",['Joyson Wildhart She ’ s carrying your slack fighting for your rights'],racism ,judge flips out after getting flipped off,3/28/19,1:56:53,0,0,1,0,0
UgxgCYlmqjQIFJqi6uJ4AaABAg,Can't people just follow the rules?,"[('people', 'cds'), ('people', 'cds')]","[""I suppose , the segment itself does n't even if the title is biased .""]",racism ,judge flips out after getting flipped off,3/15/19,20:16:53,0,0,1,0,0
UgyYZM0zvLaaglfvDJJ4AaABAg,She was not outside of the rules he got mad because she said bye,"[('mad', 'qas'), ('mad', 'svp')]","[""@ Benoit Noel or you 're just so hung up on hating the government that you overlooked her sassy attitude that started the issue ."", ""`` you know , you 're not in a club now . '' Great.. so now here 's a power hungry judge who can make all the jokes he wants with no repercussions in face of a judiciary system that is meant to be professional but gets offended when she says `` adios '' ( goodbye ) [ i.e . she is stressed and making jokes to alleviate her situation ] , and then doubles the bail . Corrupt corrupt corrupt""]",racism ,judge flips out after getting flipped off,10/16/19,17:48:19,0,0,1,0,0
UgwBfS8ZQQqth5JT_HF4AaABAg,"Do those deputies make house calls?
I would like to take them to my job and tape the mouths of my yapping coworkers.","[('house', 'cds'), ('mouth', 'cds'), ('yap', 'an')]",['Race didn ’ t matter dude . Stop making stuff up . He did it because he just wouldn ’ t stop talking .'],racism ,judge orders suspect to have mouth taped during sentencing,11/10/19,2:32:14,0,0,1,0,0
UgxseiHkdL_VIvwjx5d4AaABAg,Why did she randomly say “adios” to him?,"[('do', 'asm')]",['Yeah it seems like you can get a death penalty or walk free based on his temper'],racism ,judge flips out after getting flipped off,9/18/19,2:54:59,0,0,1,0,0
Ugx5jjywJLHDINQREZd4AaABAg,"This judge died. Of all the good things he did in his life, this wasnt one of them. He bullied her cuz he could. He is spanish. So is she. Adios is spanish. Whats his problem? Makes one wonder how many others he bullied for fun.","[('die', 'cds'), ('do', 'asm'), ('problem', 'cds')]","['Michelle Martinez or just shut up and give the silent treatment . Otherwise known as the fif', 'Patrick Santos because obviously he can make it worse 😂😂😂 Respect the person who has your life in his hands', ""Carl Larsen why thank the guy who 's taking your life away ?"", 'hmmmm nah', 'Thank you your honor is the proper response.. It is amazing this needs to be stated .']",racism ,judge flips out after getting flipped off,5/6/18,6:54:33,0,0,1,0,0
Ugx_pNTfIcWqukI8z8h4AaABAg,"I love it. Holding young people to a higher standard of behavior - what society considers *normal civility* - is not harsh. It is helping them live up to their full potential as active and productive members of society.

(I wish someone would have taught this to DT when he was young!)","[('love', 'asm'), ('people', 'cds'), ('people', 'cds')]","[""A BIT HARSH , FOOL.YOU MEAN **SEVERAL YEARS IN BOOT CAMP ! ! ** IN BOOT CAMP THEY SHAPE YOU INTO A **RESPECT MACHINE** '' '' YES / NO MAÁM / SIR . THANK YOU MAÁM / SIR ! ! '' ''""]",racism ,judge flips out after getting flipped off,9/1/18,21:27:04,0,0,1,0,0
UgzSExZBWVsD05noA1R4AaABAg,I feel like the Judge is innocent. He should be treated with more respect than that,"[('innocent', 'ddp')]","[""I think he 's married .""]",racism ,judge flips out after getting flipped off,4/3/18,23:33:40,0,0,1,0,0
UgwAI5E7S8p_ivFrMep4AaABAg,Live with going to jail for speaking? Anyone ever in been to jail should be outraged on the courts laughter of that and the medias reaction that its normal meaning its all right. That guys a judge he shoulsnt be acting like an upset parent for a little sass or the middle finger... Completly wrong the justice system is completely wrong and this video shows only the smalleat part of it,"[('go', 'cds'), ('mean', 'svp'), ('mean', 'is'), ('mean', 'svp'), ('mean', 'an'), ('sass', 'cds'), ('wrong', 'is'), ('wrong', 'is')]","[""Chris Collazo its just bail , not fine . And she was trying the judge 's hispanic ethnicity .""]",racism ,judge flips out after getting flipped off,3/17/19,12:35:39,0,0,1,0,0
Ugx8LA9STAK3bOvAtKh4AaABAg,I dont know what was funnier watching his mouth get taped or the fact that he can still talk with tape on his mouth.,"[('know', 'asm'), ('mouth', 'cds'), ('can', 'om'), ('can', 'cds'), ('mouth', 'cds')]","['Harish Chand It ’ s the principle of what he did to him .', 'Glock17Shawty brother the tape did literally NOTHING he was even able to talk much clearer 😂😂😂']",racism ,judge orders suspect to have mouth taped during sentencing,11/30/19,3:45:54,0,0,1,0,0
UgzplLYiqSAwdRnLCvl4AaABAg,Sad when an adult can not grasp or even comprehend plain English.,"[('can', 'om'), ('can', 'cds')]",['They cant'],racism ,judge orders suspect to have mouth taped during sentencing,10/30/19,21:41:55,0,0,1,0,0
