id,comment,replies,title,labels,political,religion,other,date,time
UgzkaN9P2O-C8P9dsZx4AaABAg,we have more reason to live than to die .❤,"[""How ya doin ' Bill , having fun on the farm ? Keep 'em religion coming , my man . Yihaw ! !""]",richard dawkins: 'somebody as intelligent as jesus would have been an atheist',0,0,1,0,8/3/17,22:05:42
UgwkxS2DSdwOrUDGW4N4AaABAg,Why must everyone make things about race?,['Because they protect their own . If this goes to a trial the jury will be all KKK members . While 99 in 100 times the non white person will be shot .'],black man asked to leave his own pool,0,0,0,1,12/11/18,14:11:23
UgxTeYivsFJlWM2mIVt4AaABAg,"After all, Quran is all joke with no truth whatsoever.","['Zakir Naik is a religious hate-monger . He was banned from several countries for his hate speech and for praising terrorists : India , Bangladesh , Canada , the United Kingdom and Malaysia and Sri Lanka under anti-terrorism or anti-hate law . ( BTW : Bangladesh and Malaysia are Islamic countries ) .']",the scientific mistakes of the quran,0,0,1,0,12/12/19,16:38:41
UgzzeSgGrOyjGJEP7WB4AaABAg,The Archangel Gabriel appears in Holy Bible Scriptures Old Testament Revelation Chapters told of 1/3 fell from heaven with Satan. He also appears to Daniel in the book of Daniel and saved Daniel from the Lions den and gave him visions.,"['Allah is not real', 'Olive Papyrus lol oops', ""@ SNKRhead Games '' thy '' is correct""]",what islam really says about women | alaa murabit,0,0,1,0,4/22/19,4:07:46
Ugx7imV81UzT9UYFryN4AaABAg,"Ok, tlaib only white people are racist right?  Tlaib you sound just as racist as a white person! Racism doesn't just come from only one color of skin. Stop the racism batting people!","['@ gameraustin7 no collusion thatsall i got from this hearing . # maga2020', ""That 's an incredibly narrow world view . People can do things that are racist without realizing that the actions racist . Racism in general is less about the intent to harm , and more thinking that everyone of a race conforms to expectations set by society . That said , if you think that there are not people that are intentionally racist that are in power in our government today , you are being intentionally obtuse .""]",racism accusation sparks fury at cohen hearing,0,0,0,1,2/28/19,18:33:19
UgyC5qYmsam7uDwyWu94AaABAg,Thank god Judas was there at the right time.,"['`` You should have given us evidence `` Yeah , that would have been nice . Instead we get evidence to the contrary !']",richard dawkins: 'somebody as intelligent as jesus would have been an atheist',0,0,1,0,8/3/18,16:01:42
UgyHHa67k1BVqkVwB5h4AaABAg,"Those 2 ladies were kinda annoying


Edit: the first one","['@ Countercurrents in my experience where i live anything gets robbed stolen or just plain old troublemaker they are 99 % of the time black', ""That 's not true . According to FBI crime statistics larceny offenders are black 30 % of the time . Which is still massively overrepresented and they 're definitely more likely to rob a place . * But not 9 out of 10 times . That 's a bit exaggerated""]",black customer racially profiled in high end store,0,0,0,1,3/22/19,20:54:36
UgzIC11bgroSoMZDzNR4AaABAg,"Lmao wow. TIL: lol
I really, truly didn't think that could happen. Maybe the threat, but I didn't know they could actually tape your mouth shut just for talking. Maybe spitting or biting..",['Preach it'],judge orders suspect to have mouth taped during sentencing,0,0,0,1,4/30/19,21:12:18
UgxAxYPECxDWBYpSfjF4AaABAg,"I know they expect utmost respect, but the, ""Adios,"" really shouldn't have started this.","[""THIS IS JUDGE JUDY 'S MEXICAN COUSIN ?""]",judge flips out after getting flipped off,0,0,0,1,8/30/18,19:20:05
UgyXKwN5JAQkYFacAcJ4AaABAg,Pls keep preserve all copy of Quran from old to new addition. So if this Muslim most probably correct all mistake  from Quran rewrite and would say that it was written from  very beganing of creation from Allah. So beware to preserve some of this Quran copy for our future generations that they wouldn't be fool by this Muslim con man.,"['All religions are toxic . Even yeshua bin yusuf would not recognized the cult built up after him , not even his name is the same . Free yourself from the poison .']",the scientific mistakes of the quran,0,0,1,0,7/6/19,19:23:14
UghrpQf2Rx1t6XgCoAEC,Nice to know I'm not the only one who eats eggs In the shower,"['+MrCelroy Hey ! If you fancy this cow make it now !', ""Sorry , it 's just that you 're really hot and that 's why I think you wo n't get frozen .""]",a bad lip reading of the 2012 us presidential debates,0,1,0,0,8/9/14,5:00:33
Ugie7kCWybB8XXgCoAEC,This is so accurate 😂😂😂. How did they get Trump to do this?,"['Kelly Mcgrath mom ?', 'Xano227 - if Kate McKinnon is playing Hillary then Brad Pitt should be playing Trump .', 'i think its amazing . personally']",donald trump vs. hillary clinton debate cold open - snl,0,1,0,0,10/2/16,7:45:08
UgyiUFPul1jGafxGonR4AaABAg,I love hinduism,"['Hinduism say nothing it only want to you seek what is truth', 'Thats my question the main three gods , but Vishnu , Brahma and shiva equally are in charge of the universe it may be that they are one but idc i still believe in allah !', 'Kreative Liquidator exactly', 'But then why r there 3 main Gods ?']",the differences between islam and hinduism,0,0,1,0,1/18/19,6:55:08
Ugxqy3gvsMz9NEcuEBZ4AaABAg,We all know why she wanted His Address 😏😏😉😉,['There ’ s other reasons to feel sorry for them'],black man asked to leave his own pool,0,0,0,1,6/24/19,6:37:19
Ugxz-OHEog0IgjL3pmB4AaABAg,It's false propoganda that Hinduism has these many god's . did anyone counted the number ?,"['Islam has 1 god 1 book 1 mohd more than 100 terrorist organistaion n over 73 sects', '@ Dear Father tell me how it copy paste', 'copy paste religion .', 'ya many of you have gone left instead of right .']",the differences between islam and hinduism,0,0,1,0,4/3/19,6:26:23
UgwmxaprUPdq4Eq-XoR4AaABAg,VOTE THIS RACIST UNAMERICAN WOMAN OUT!!! She is a fool. Our own Govt paid American tax dollars to hush up wrong doings!! Talib is a RACEBAITER AND A LIAR!!,"[""@ Letitia McCown Crutchfield Do you know what the word `` ASSUME '' does , when you use it ? Makes an *SS of U and ME You do n't know squat about my life ! Letitia McCown Crutchfield is a racist ! and ears are blocked ."", 'Dennis Grass I ’ ve heard the words and lived the experience . You have not .', 'Michael Calisi It ’ s a representational adage .', ""Same song ? You did n't listen to the words ! 1 ) Delete the accusation from the records 2 ) Delete the accusation from the records , her statements are racist 3 ) I have family members of color 4 ) we are friends It was n't until the 4th attempt the `` You are my black friend '' came to play ."", 'How do you focus on friends when he said family as well ... .']",racism accusation sparks fury at cohen hearing,0,0,0,1,2/28/19,18:45:00
Ugx5jjywJLHDINQREZd4AaABAg,"This judge died. Of all the good things he did in his life, this wasnt one of them. He bullied her cuz he could. He is spanish. So is she. Adios is spanish. Whats his problem? Makes one wonder how many others he bullied for fun.","['Michelle Martinez or just shut up and give the silent treatment . Otherwise known as the fif', 'Patrick Santos because obviously he can make it worse 😂😂😂 Respect the person who has your life in his hands', ""Carl Larsen why thank the guy who 's taking your life away ?"", 'hmmmm nah', 'Thank you your honor is the proper response.. It is amazing this needs to be stated .']",judge flips out after getting flipped off,0,0,0,1,5/6/18,6:54:33
UgxHoJLdMXXj0GNtc914AaABAg,Bare in mind that he's taking all these verses literally and they can be interpreted in so many ways.,['alot of misquotations ? Plz share a few examples'],the scientific mistakes of the quran,0,0,1,0,12/11/19,0:24:27
UgzCQr-gWZHF1LkcFqp4AaABAg,The human race includes people of all skin color.  The problem is with people who only have one eye.  How can you tell if a lawyer is well hung?  You can't get your finger between the rope and his neck.,['@ Nicole you SPEAK as you ARE one so thank you for letting us know YOU ARE ONE .'],racism accusation sparks fury at cohen hearing,0,0,0,1,2/28/19,12:56:12
Ugxp6prxerdYfNI6eDt4AaABAg,started off as them making her pull out her information and ended up with her making them pull out theirs lmao love it,"['Definitely a possibility', 'You just think your WHITE , HOW WAS IT RACIAL.PROFILING THE WINDOWS WHERE BLACK END OUT , YOU MUST BE A DEMOCRAT .']",police pull over florida state attorney,0,0,0,1,3/7/19,20:21:29
Ugjn44wux7qMJ3gCoAEC,Didn't play your cute innocent cards right... Adios.,"['@ Neal Bryant I agree completely . However a boss will just fire you . A judge will throw you in jail . That ; s the difference .', '@ Yazoo So yeah he can set her bail that high if he wanted . Also he was in contempt of court .', ""@ soulhunter59 She was n't at a sentencing hearing , it was first appearance ."", 'what respect is there for someone who does not respect you ? : )', ""i love it when people think a sentence should be based on the likableness of a character rather then an offense . maybe she does n't like the judge .""]",judge flips out after getting flipped off,0,0,0,1,2/1/14,19:09:17
Ugwe4s5kKwC-jpocOHF4AaABAg,I can see that a great deal of thought went into Mr Oxy and Moonshine's profoundly intellectual and deeply philosophical reply. Don't you just love the uneducated?,"['Portuguese is european , not hispanic . But thanks , anyway .', '@ Joana Rodrigues Hello friend , old saying when you got a hispanic friend , you got one for life .', 'KeiKei Kitty 😂😂', 'Joana Rodrigues ... put on a cape ... cuz u # SuperMad 😂😂😂🤣🤣🤣', ""Joana Rodrigues yeah we are the victims , we brought it on ourselves.we like be oppressed and marginalized.. yeah that 's it you got it all figured out ... ... ..""]",kanye west ignites a debate about racism,0,0,0,1,4/26/18,16:59:19
Ugj6mWQrlFWJD3gCoAEC,wow this is funny but so 1 sided in Clinton favor just like the real debate all setup to make trump look as bad as possible realy think about it and you will see it also,['I know this Comment is old but.. It was Trump that Rigged it lol'],donald trump vs. hillary clinton debate cold open - snl,0,1,0,0,10/18/16,7:13:13
UgjAsBxoeNjC0HgCoAEC,this is so fake..... or America is completely cracked,"[""Stiff Mexican do n't give them your money ! Leave !"", '+Slaughter House word .', ""@ Sub To me you 're right . Sorry buddy , I did n't mean to call ya a gangbanger""]",black customer racially profiled in high end store,0,0,0,1,8/12/16,13:52:59
Ugx4qvBsTGZ8s0fYxy54AaABAg,Judges run their mouth because they can’t get shot ...,['IKR they should of stapled his fat lips .'],judge orders suspect to have mouth taped during sentencing,0,0,0,1,5/1/19,6:09:24
UgyUsglTNOtvsx2rV714AaABAg,There are mostly hindus saying to video maker you explained wrong While other hindu saying you explained right..😂😂,"['Fuck your Dhindu 🐄💩Religion , lol .']",the differences between islam and hinduism,0,0,1,0,2/23/19,21:28:22
Ugz11YdpDqIvYBzqn3p4AaABAg,The guy should of left the store getting in a lambo when the dude was looking at him,"[""It is pretty messed up that people of all races ca n't safely go out in public looking like bums . I avoid anyone covering their face , but it 's still messed up that being lazily dressed can be so dangerous if you 're not white .""]",black customer racially profiled in high end store,0,0,0,1,6/21/19,19:45:03
UgwKdPB-JbE1u7zCG7h4AaABAg,it's an evil book written  by an evil man  period,['You mean muhammed I supose'],the scientific mistakes of the quran,0,0,1,0,10/24/19,19:10:53
UgzFLPl3DfGe0-zwFBx4AaABAg,"I like the term ""SKEPTIC""

It doesn't have the negative connotations of ""ATHEIST"" and it kind of implies I would be willing to change my mind if I was shown a convincing argument.","['@ mytmouse57 You can think whatever you want . Give me some evidence or admit you have an irrational belief .', 'I just watched Dawkins engage in about a half-hour of ad hominem and appeal to emotion , so let ’ s watch what we do in glass houses , eh ?']",militant atheism | richard dawkins,0,0,1,0,6/13/19,7:18:51
Ugx2PJLur9t8FP8daA14AaABAg,permit patty 🤣😂😂😂she really hid behind the wall lol sounds about white,"[""Joel Rivera now they 're gon na spend my tax money at Disneyland with their big fat welfare checks !""]",woman who called police on black girl selling water,0,0,0,1,7/5/18,15:17:46
Ugy87SIyBSq3Ee-rhft4AaABAg,You even you can't know where earth ends  it imagination .day and night not come its created by God. Every thing rotated on its own axis mentioned in Quran,"[""@ George I 'm no Islam practitioner , but what I heard here is legalism and giving words no expanse at all . All I 'm sayin is there are much better arguments , much much better ."", 'Then show us something wise in quran .']",the scientific mistakes of the quran,0,0,1,0,10/5/19,21:40:29
UgxzVnmKuugZO3hyE3R4AaABAg,"Is it true? that Islam tries to avoid love between human (Humanity) in Quran and devote all the love to God?
What will you do when you become a god?",['Yeah cuz you met him and know everything about him'],what islam really says about women | alaa murabit,0,0,1,0,6/7/19,3:34:41
UgwE-iRPK7CQyYjySVJ4AaABAg,"""I'm from Eastern Europe, I could steal"" :D Right on, sister! 
Seriously, though. It's so heartbreaking that nobody steps in, even if they feel conflicted about it. It's true that here in Europe such things are not common.",['Lol'],black customer racially profiled in high end store,0,0,0,1,10/23/19,16:46:03
Ugyj6_2qAJy9dS_jeJ94AaABAg,First two ladies is me and my best friend.,"[""I do n't disagree with what they are trying to convey , in that racism is commonplace , but there are reasons for suspicion .""]",black customer racially profiled in high end store,0,0,0,1,7/13/18,23:02:49
UgyomvKjRMYFyCUTB5x4AaABAg,Sometimes some ppl nastiness is another's persons blessing so happy that child got to go on her trip,"['Yo why you got ta make it a race issue though ?', ""TilDeath1776 US the boys were n't black . They were Dominicans of various phenotypes , as most Latinos are . The victim was also latino as well , that act was perpetuated by gang violence and not at all racially motivated and is simply an insight into urban crime , not at all synomounous with this incident"", 'White folks call the police for less .']",woman who called police on black girl selling water,0,0,0,1,7/7/18,14:37:33
UgwIMA3cxJEXLrdMBAR4AaABAg,Yoga is dangerous for just health benefits it incorporates alot more and now people suffering from mental disorders etc Muslims trying to use their deity named but don't have full knowledge and so dangerous for most people now getting mental disorders health disorders or breathing deeply but living near cities roads etc after a few years boom,"['@ iLonghornful muhammad is last prophet and beloved by only 1 God Allah the almighty', '@ iLonghornful Lies . Just how smoothly you lie of being interested in hinduism . You know nothing about hinduism . untouchable was a word introduced to divide the people . You have a brain . But a destructive one . Try to use it .', '@ LOGAN SHIVAM wow . Mohammed gave good vocabulary to Muslims . Poor Converts 😂', ""@ iLonghornful probably you 're reading the Hugh hefner version . Poor thing 😂""]",the differences between islam and hinduism,0,0,1,0,3/13/19,7:36:54
UghdFDs9SwMrqHgCoAEC,"would you expect someone who is in that state of mind to behave any differently?  judge knew this but yet he flipped out and added his own personal feeling into his judgement. thought judge suppose to be objective and professional; shouldn't this be common sense for court and justice?  sorry, this was not honorable...  ","['She obviously is Hispanic ...', ""Since this took place in the Miami area , she 's probably of Cuban descent ."", 'Agreed']",judge flips out after getting flipped off,0,0,0,1,5/31/14,3:50:52
Ugz9CWGKdil6xAozj6d4AaABAg,serious question. was the off duty cop a male or female?,['SeekerOfTruth The guy got in a fight at the pool - security was hired afterwards . Shayne Holland is his name and he got arrested later for trespassing and fighting in downtown Indianapolis'],black man asked to leave his own pool,0,0,0,1,1/8/19,0:02:48
UgzVhf97pabbvagbKR14AaABAg,"It's so beautiful to put three different religions that share the same origin in one picture, it's good to understand differences, and how we should accept each other...we should do more of these conversations and spread it wide.
God bless all","['Ameen yaa reb', '@ SpongeBobby Yes Asem']","islam, judaism, and christianity - a conversation",0,0,1,0,9/28/18,22:59:48
Ugxbhhrh13ugf5fSC_V4AaABAg,See they out the whites on tv white power has ruined this world,"['Darrle Ennis they always thought that , but it just got worse .']",woman who called police on black girl selling water,0,0,0,1,7/20/19,20:35:13
UgyPzijjaviVdk28fCZ4AaABAg,Oh the early days of Trump Derangement syndrome. If only these people could see into the future and know how crazy they will all become over the next 8 years,['Ikr 😂 he does such a good job'],donald trump vs. hillary clinton debate cold open - snl,0,1,0,0,12/1/19,21:27:54
Ugx9k2Cpiwq9oKBqXMF4AaABAg,imagine getting pulled over and asking the cop for his license lolll,['Jesus Christ ... STFU'],police pull over florida state attorney,0,0,0,1,6/27/19,6:39:45
UgwxfgIH7WDbogS8l9Z4AaABAg,Didn’t know saying “adios” was a bad thing,"[""Yeah , that 's not true at all . Just ask Mel Gibson""]",judge flips out after getting flipped off,0,0,0,1,5/9/18,5:56:48
UgwqJbIQSpxPTNjJTu54AaABAg,"i wanted to ask.. did only islam can answer the unseen creature like jinn,??","['@ S Dan especially the risk part .', 'There are muslims who do Adultry Drink Gamble Smoke Do anything that goes into risks .']",the differences between islam and hinduism,0,0,1,0,2/15/19,3:05:03
UgjapqL2YW8ue3gCoAEC,"Yeah, coming from a westernized ""muslim"" woman who wouldn't know the difference between the Quran and a Phone book...","[""the difference between a woman who covers and a woman who does n't is that a woman who covers is automatically respected and seen as a human being , rather than a sexual object there for the pleasure of others . If a covered woman walked past a man , the woman has controll over her body and whether the man looks at it or not . But if the woman wans't covered , you can never stop the man from looking at her and objectifying her and eye-raping her . This is why the headscarf is empowering for women , not taking naked photo shoots like Kim Kardashian ."", ""then you do n't know the true meaning of hijab ... it is to stop me from looking at you from sexual or physical point of view but from mental point of view . i want to ask you a question , , would you dare to say that you never saw a women dressing provocatively and never thought of her on physical , sexual level ? that 's excatly the point of hijab , to not be seen as an object but rather a human being ."", 'wig smey hijab is to protect women from perverts like u so that people like you could not stalk on them']",what islam really says about women | alaa murabit,0,0,1,0,10/11/16,23:03:39
UgzUNVFvUX3Ek5m9R114AaABAg,evil book same as the Talmud ...,"['We live in a sad world where we have to explain satire . Still , insightful and funny .']",the scientific mistakes of the quran,0,0,1,0,11/4/19,15:01:46
UgyHPJ5g4My50eqsAyN4AaABAg,"Great talk , would love to see more of this .","['I', ""I might convert to Christianity or Judaism if you have tried to give answers to my question . I know you do n't if any answers . I would be confused all my life wether to worship the father or the son of the ghost . I would like my God to be most Divine . Most superior , not like a human being is so is so we"", 'http : //mailto : customer_correspondence @ edfenergy.com/']","islam, judaism, and christianity - a conversation",0,0,1,0,2/14/18,1:12:11
Ugz3Dlg0AuCvDAhi1ld4AaABAg,THERE IS NO other god but ALLAH & MUHAMMAD ( sawas)  is HIS Prophet,"['@ Kaneki Ken Taquiyya .', '@ RED EAGLE TV peace upon you bro .', 'Tq my bro , i respect u religion too because we are same .']",the differences between islam and hinduism,0,0,1,0,1/29/19,13:31:47
UgxWgvGm_OTslC01hVl4AaABAg,"Really was  very interesting exchanging of debate or dialogue. I gained a lot in all three parties.
I really proud to be a Muslim. Thanks Imam Sheikh Omar for your perfect wisdom.","['@ Dono Sago No , and I dont want to prove that . Why are you asking me that ?']","islam, judaism, and christianity - a conversation",0,0,1,0,6/23/19,9:33:27
Ugy3-v0LMXd9FB7TGSx4AaABAg,"Affleck is like every other liberal entertainer. He knows nothing about a topic, except what he’s heard on CNN or MSNBC. But because he’s rich and lives in a big house he has a false sense of his own intelligence.",['Intellectual ? Σ ( -᷅_-᷄๑ )'],sam harris and bill maher debate radical islam,0,0,1,0,10/19/19,20:23:05
Ugg3G_rLcpuuwHgCoAEC,The third lord of the rings movie was great!,['something something FIRST WOMAN PRESIDENT Vote # Vagina2016'],donald trump vs. hillary clinton third debate cold open - snl,0,1,0,0,11/5/16,0:49:02
Ugx33yjxa4UREc9O9C14AaABAg,The only times when people don't speak up here is when the salesman would say that he saw the guy place something inside his jacket. Of course they would not speak up in favor of the guy. What are they expecting? Worse thing that could happen is that you'd be charged as co-conspirator.,"[""@ The Uber Successful Okay . Thank you ! I 've already heard black people calling themselves `` African Americans '' , so I understand it 's not an offensive term . But I prefer to say `` black '' and `` white . '' But no matter where their ancestors came from . Because today , Black Americans and White Americans are American citizens . So no matter if they are blacks or whites , in my opinion , they are American citizens FIRST . But it is just my opinion and I am just an European : ) But in France , for example , you can find many black people , and many of them are French . But I 've never heard the term `` African-French '' . I think many of them would be angry if somebody called them `` African-French '' . And I would totally understand them . But obviously , there are many differences between America and Europe : ) It 's like 2 different planets ."", ""because the international slave trade just bagged a bunch of Africans of various geographic and put them haphazardly on the same boat . Today you can not tell without some serious research where a black person is from , but you definitely know his ancestor is somewhere in Africa so that 's the best you can do . Of course the individual can simply refer to themselves as simply `` American '' but it 's so ingrained in America 's brain to say `` African-American '' that it 's commonplace now .""]",black customer racially profiled in high end store,0,0,0,1,9/18/18,6:44:12
UgguHzbp3hZ3uHgCoAEC,"2:11 ""$7,455 Raised by 666 people in one day"" CNN = Satan",['Depends on the delivery service .'],"pizza delivery guy gets insulted, internet gets revenge",0,0,0,1,5/24/16,4:55:35
UggE8PTAnhx2HngCoAEC,"LMAO!! 😂😂
Yep I dry all my clothes on the radiator, too because it saves me a dollar from going to the laundromat.","['Get over it already .', 'skoo8 what a puss']",democratic debate cold open - snl,0,1,0,0,11/7/16,4:51:32
Ugysf_7gE5ZTDIijzUd4AaABAg,"LMFAO I love Bill's ""but it's so not"". Keep it 100!","['Yes , but WHY do Kurds , Shias and Sunnis still sometimes fight and kill each other ? Also , if this is the final perfected system , why would anyone apostasise ? And what is happening in Brunei at present ?']",sam harris and bill maher debate radical islam,0,0,1,0,6/7/19,17:48:45
UgwQOcr9xAuER9_eiCh4AaABAg,Those 2 women can go to HELL.......Whats wrong with a black person swimming in pool,['Nothing is worse than this comment'],black man asked to leave his own pool,0,0,0,1,12/12/18,20:40:39
Ugw9aE12vpkvUCUr8-p4AaABAg,"Is this legal, or even humane? Tape his mouth? Shouldnt you remove the defendant instead?",['J C André same'],judge orders suspect to have mouth taped during sentencing,0,0,0,1,10/28/19,7:46:50
UgipHiQ7AkS-lXgCoAEC,Classism and racism are different,"['+Octavyn Newsom What study are you basing that on ?', 'black people get more of it tho . but some white people can too']",black customer racially profiled in high end store,0,0,0,1,8/12/16,2:20:39
UghYHltj90zvk3gCoAEC,The writing has gone down a bit on SNL. I guess that's why I stopped watching it some years ago.,"[""Ima PizzaLover123 define what you meant by `` loser '' I 'm not a loser because I 'm telling my opinion , you found the wrong person . The real people who need to take off their tinfoil hat or the Hillary supporters that are trying to be politically correct ."", ""Ima PizzaLover123 your the one part of the tin foil hat brigade , I do n't see your point and btw you do n't have one ! I do n't know who you 're trying to make this in reference to but whoever it is will not pay attention to your small baseless remark ... I 'm not the blind person , the other are , you need to see the whole picture . I suggest you take 30 minutes out of your day to look up some stuff and research and come back and talk when you 've been enlightened before criticizing ."", 'Take off your tin foil hat , loser .', ""notanonlinepredator it does n't really matter there 's a lot of people that do that . It 's not hurting anyone . Everyone 's here to debate about their opinion or either tell other to shut up and stop whining""]",donald trump vs. hillary clinton debate cold open - snl,0,1,0,0,10/2/16,16:14:17
Ugyjkw5ekCDzgxd9wpx4AaABAg,shes so hot she could flip me off,['You like abusing power ?'],judge flips out after getting flipped off,0,0,0,1,4/26/19,16:23:23
Ugzyd2jZVRyL_a-7f6x4AaABAg,"Lol ""her white privileges didn't work"" ! 😂😂 Also, one of my teachers don't like me because I'm a ""Muslim"" and he thinks I might be a threat!! Not joking <-- Seriously!!","[""Galactus Yeah man , I 'm white..what 's up ?"", ""Clinton Fischer bro ai n't you white ?"", 'Clinton Fischer looool i was thinking the exact same thing']",woman who called police on black girl selling water,0,0,0,1,6/26/18,7:08:43
Ugxw0INa75AxDFF43z14AaABAg,Shut up and stop cutting into the courts extortion time!,"[""that 's maybe a bit extreme but they certainly need to work on their tape gagging skills if nothing else !""]",judge orders suspect to have mouth taped during sentencing,0,0,0,1,12/11/19,17:27:41
UgxblxThfu7sO3xbROl4AaABAg,That hair color = straight up trash,['well that and direct criminal contempt of court .'],judge flips out after getting flipped off,0,0,0,1,5/22/18,19:08:06
Ugxpj9STHwnmAYD4iHF4AaABAg,he was supposed to be charge with contemp of court. that's a violation of his rights.  and we are not in the 1700 hundreds.,['Michael Condon what are you talking about dude'],judge orders suspect to have mouth taped during sentencing,0,0,0,1,7/15/19,17:09:38
Ugiv5kgLZY0Wu3gCoAEC,She is beautiful idkwhy she wasted her life like that 😢,['how do you figure ?'],judge flips out after getting flipped off,0,0,0,1,11/25/17,10:07:46
Ugyf07f3fWPvBQGHIV14AaABAg,I bet she is going to recommend these two officers for a well deserved promotion for doing their jobs - that’s why she asked for their information.,"['sufian bear welp , hey . you met another AMERICAN who doesn ’ t know what a yellow bone is', 'R.I.P Officers 😷🙏', 'Mooch M Google her name . Aramis Ayala . She very much qualifies as a yellow bone or ‘ red bone ’ as you say . She is very light skin . This vid doesn ’ t do her skin color any justice . ***Yellow bone must be southern terminology . I have never met any African American who didn ’ t know what yellow bone is . This a news to my 👂', '@ sufian bear my country is United States , where the incident occurred ... . & no I have never heard that before ... either way , shorty still not light enough to qualify .', 'Mooch M In my country , people use yellow bone often . Must not be common where you are from .']",police pull over florida state attorney,0,0,0,1,6/16/19,23:39:39
UgwRA-Ma_ssZALJ-msN4AaABAg,I am an ex-muslim and a follower of Christ now. Stay away from Islam guys!,['The Quran has mistakes and thats the truth . End of the story'],the scientific mistakes of the quran,0,0,1,0,7/11/19,23:56:31
Ugxf0dNN07T7QwjhcgZ4AaABAg,"Fatty should get more ours on the job so time dont have to be spend in front of the fridge and in kitchen, if it's not mc'donald who makes her face blopper.",['stop bringing race into this'],woman who called police on black girl selling water,0,0,0,1,1/12/19,22:56:18
UgwVM7g8XhhjR3SNGlt4AaABAg,"God is Love. God created “Man” to love. If your love for your fellow “man” is wrong, then THAT is against God. If you love each other then it is sacred, no matter the gender of the one you love. Harm no man (or woman), beyond that, love is love.",['I agree . Religion is so man made'],christopher hitchens and andrew sullivan - on gay marriage and christianity,0,0,1,0,6/26/19,10:43:53
UgzdtFRSiP7euKBEohl4AaABAg,This dam fool 🤣🤣🤣🤣🤣,"['holup holup , so uu wuz seing bix nod patek wudumbu feck the poulisse and shiiiet !']",judge orders suspect to have mouth taped during sentencing,0,0,0,1,12/4/19,20:28:51
UgxixHCoC_1fwWLEwM94AaABAg,"FTD FACTS GET YOUR FACTS RIGHT . 300 million Gods , are you mad ...
There is only one God in Hinduism as well , read Shiv Puran .",['You have been hallucinated by Worshipping that lauda sign الله\u200e allah.. 😂 😂 😂'],the differences between islam and hinduism,0,0,1,0,1/15/19,15:48:41
UgiilHGrQvN9eXgCoAEC,why did you repost the debate?,"['+g3fca2a He used to be one of the talking heads at Fox News .', ""I 'm from Ohio too , and even though I 'm a Democrat , I like him the best out of all the Republicans with Pataki at a near second ."", '+KayskolA There was no danger of that happening .', ""+KayskolA or any of these morons like seriously just do n't lol"", '+KayskolA I will drink a sororities gold fish before I vote for Kasich .']",first republican debate highlights: 2015,0,1,0,0,8/26/15,23:55:26
Ugz3Mj0fCutFV8WghB14AaABAg,"Who cares she is State Attorney, she too can be pulled over.",['Thank you for being intelligent I hope you breed many children'],police pull over florida state attorney,0,0,0,1,10/24/18,22:28:54
UgxewnM6sk75IGa9rzN4AaABAg,I'm converted to islam few years ago  Alhamdulillah islam is amazing now I'm proud to be muslim,"['@ Inspired by Sheikh Ahmed Deedat Christ is Lord Anything Else is False . God bless all .', 'MG revelation was a dream It ’ s only in a dream if someone that Jesus claimed divinity but not in real life']","islam, judaism, and christianity - a conversation",0,0,1,0,11/11/19,22:24:27
UgxR_f6jcgnjrMtdgpt4AaABAg,She a state attorney so what.... the guy should of kept his composure and told her what she did wrong.,['Was that a nervous smile on her face ?'],police pull over florida state attorney,0,0,0,1,4/29/18,10:53:59
UgyTU72QuAq2N4oYItF4AaABAg,Trump is 100000 percent right of all even NBC n MSNBC called popular vote winner at 3am November 9 th with a big check mark next to his name winner ALSO of popular vote Donald J TRUMP,['Who did what now ?'],donald trump vs. hillary clinton third debate cold open - snl,0,1,0,0,9/5/19,12:07:46
UgzeOIVxe8GcmoWbUit4AaABAg,I'm sure we're getting the whole story here...,"['Playboi Mario In this case , there ’ s an answer . The guy is falsely crying racism and playing the role of victim . That ’ s getting old ... . Shayne Holland stays there at his mom ’ s apartment . They invited some guests to a pool party but 40 showed up - and the fighting kicked in . Mr. Holland was part of the fight . THAT ’ S why security was hired and that ’ s why he got rousted . He knew that . PS > A month later he got arrested for trespassing and fighting in downtown Indianapolis ... ..💯']",black man asked to leave his own pool,0,0,0,1,1/8/19,0:47:48
UgwWsn7oZx3gn0lDFMF4AaABAg,"Savage
but job half-done. He can still speak.
Next time, use one of those BDSM ball-gags",['Regardless of what dude did we are supposed to have the right to a fair trial ... .so they say'],judge orders suspect to have mouth taped during sentencing,0,0,0,1,7/22/19,10:56:29
Ugwcag9loYrTUdKJvKF4AaABAg,"She said ""IM THE STATE ATTORNEY"" , the cop thinking to himself "" well im going back to night shifts for the rest of the year"" DOOOOOOH","['missionbugle811 , Okay .']",police pull over florida state attorney,0,0,0,1,10/22/19,20:13:36
UgzEXcpxHDOzV7B-Tl94AaABAg,"Taping someones mouth shut in a ""Court of Law"" is FUCKED UP. Yet he can still speak. Judge - 0.. Jumpsuit - 1",['*facepalm*'],judge orders suspect to have mouth taped during sentencing,0,0,0,1,3/31/19,19:59:43
Ugycv4r7iYXlSveV61Z4AaABAg,He has to be careful about abuse of power other wise he's of know use.,['Why would u feel bad for her lmao !'],judge flips out after getting flipped off,0,0,0,1,12/10/19,3:18:52
