id,comment,replies,find_abusive,find_abusive_reply,time,date,title,political,religion,racism,topic,category,word_count,char_count,replies_length,replies_word_count
Ugyt9V0CRZq05xmt_Ad4AaABAg,"If a God exists and especiallly if he really sent one of these stupid 'holy books' then he must be totally insane and unworthy of respect. These so-called holy books seem more likely to be written by the ""devil"".","['@ Faizan Iqbal Fuck Allah with a pitchfork .', ""Karl Dubhe Do you have any conscious or people like you do n't have any . Come to Allah before it is too late . Then you will be very regretful but all that be in vain . You are my brother . I am very worried about you . Please come back . If not for you then for me . Come back . Come to the God . And Allah is the one and only true God . Please brother come back . I ca n't even imagine you to be in the hell . I want you to be with me in the heaven ."", ""@ Faizan Iqbal God did n't write any rules or regulations . He ca n't . BECAUSE HE DOES NOT EXIST ! You want to be the slave of a fictional character . You 're a fool . You sound just like the Christian zealots . Or the Jewish ones ... Mentally ill. All of you ."", 'Karl Dubhe You are denying God because you don ’ t want to take responsibility and follow the rules and regulations . You think that others are fools and idiot who are making lives of the people around them good by restricting them to follow God ’ s rules . You are such a hypocrite .', ""@ Faizan Iqbal I would say that I do n't know . I 've seen no proofs of any other dimensions . I have studied enough archeology to know that god was created long after mankind learned to farm grains . You 're trying to argue from incredulity/ignorance . You really have no idea of what god is ( nor can you , as god 's not a real thing ) , you 're just pretending . Just like all of the 'prophets ' of the past who came up with the God fan-fiction in the first place . They had no clue either . I think you 're an idiot . That 's what I think .""]",1,1,17:08:09,10/12/19,the scientific mistakes of the quran,0,1,0,religion,"[('stupid', 'ddp'), ('stupid', 'or'), ('stupid', 'ddp'), ('stupid', 'cds'), ('stupid', 'cds'), ('insane', 'ddp'), ('insane', 'qas'), ('unworthy', 'dmc'), ('unworthy', 'ddf'), ('devil', 'cds')]",39,212,5,348
UgzaZNpAFsZvGQcF_V14AaABAg,those idiots look like they still use beta max video......   stupid back woods folk,"[""Jaiboy that George Mackenzie guy ( apologies for misspelling anything ) smashed your argument ( I guess you can call it that ) and I genuinely hope you learned something . Instead of just trying to get whatever your point is across , listen . That 's how you learn and grow . A white person saying that a black person calling another black person an Uncle Tom makes the `` non Uncle Tom ? '' a racist is incredulous as well as blatantly incorrect . A black cop dropping the n bomb on a young black male that the cop is abusing could be an example of racism , self hatred and probably both . I hope you actually listened to what GM said about what it means to be an Uncle Tom . It 's hard to put it much better than that without delving into a complete dissertation . I just want to say that I do not believe slaves in general sacrificed for the US . They were forced into that role and survived for as long as it took to fight for a better life . Sacrifice is born out of love , loyalty and such and is more of a choice than an absolute necessity . Also I 'd like to see everyone calling out racism against all races , not just born out of their own self interests . That would not only be dope but far more constructive . I know if you go strictly by the sociological definition of racism than only white people can be racist within the confines of the US but can we please disregard that sentiment and simplify it to hating a race = racism ?"", 'The mayor speaks like the big headed teacher in South park', '@ Wolfreign Valenford lol😂😂😂😂😂😂😂😂😂', '@ JayBoi Nike-and about your comment to stephen kimbell- ill tell you who the loser in this equation is , because its obvious , you like most whites only , give out advice or reflections concerning blacks that aid and protect white sensibilities ... .. why would blacks agree with an establishment that incarcerates them at exponentially higher rates than all others ? ? that actually gave them real time american rights less than 50 years ago , after sacrificing for the same country for over 250 years , plus another 75 years under jim crow ? or one that allows them to be paid less , hires them last , fires them first , while charging them more for virtually everything ? the loser is the person that thinks that blacks should be grateful for being treated as humans in a country their toil , blood and sacrificed , helped build , defend and maintain ... ..dude if you get any dumber , you probably should go ahead and get that lobotomy ... it could only help ... .', '@ JayBoi Nike-youre a dope who has no idea what actual racism is , who it affects and why , and most of all who exacts it ... i told you before to get yourself a working applicable definition of racism ... .ill help your dumb ass out ... readily acceptable racist acts : jim crow , poll taxes , vagrancy acts , prison peonage , black codes , red lining , voter reg laws , redistricting to name a few ... . these things were considered racist acts because 1 ) they emanated and exacted from power ... ..true racism infers power ... the power to affect where people live , how much they make , what they are taught etc..2 ) these things affected entire collectives ... these things negatively affected all blacks and gave all whites advantages now in what ways do these blacks you say are racist affect all white people ? im not saying that blacks can not be racist , but you picked the wrong example ... .uncle toms who are people that sell out their own values for money which is usually paid to blacks who espouse westernism and white supremacy against the interest of their own people ... ..white supremacy could not exist without black collaborators ... and blacks protesting for equal justice and equal opportunity in a country they have paid with blood , times 3 , is not sulking , bitching or complaining ... how the fuck do you think we have the rights we have now as blacks ? ? you think whites just woke up one day and finally decided to be human ? ? no , blacks got out in the streets and fought whites tooth and nail for what little rights we now share ... and ... ..you know what ? whites called it bitching and moaning back then too ... .. and no black person can ever truly be successful , no matter how much buck dancing he does , when some white person somewhere is always above him , with the keys to his success ... .your a dope dude , seriously']",1,1,0:19:43,4/27/18,kanye west ignites a debate about racism,0,0,1,racism ,"[('idiots', 'asm'), ('idiots', 'ddp'), ('idiots', 'asf'), ('idiots', 'ddp'), ('idiots', 'ps'), ('idiots', 'cds'), ('stupid', 'ddp'), ('stupid', 'or'), ('stupid', 'ddp'), ('stupid', 'cds'), ('stupid', 'cds'), ('folk', 'cds')]",14,83,5,842
Ugz_xFRBw9Wb8FawG5h4AaABAg,What President has not done bad things...Bill Clinton...Obama's sex vacations,"['Yes', 'Ryanjk ID I saw that ! ! 👍🏿👍🏿', ""And it 's a valid and great defense . You ca n't prove he 's racist , but he CAN prove that he has black family in his life with whom he has a great relationship ."", ""@ Nightcrawler Q we 're all just people bro , no Trump supporter hates you , and even the ones that do , they keep that shit to themselves ! Besides if someone was completely racist and hated all people of a certain color , unless they touch you , fuck em ! They 're the ones that have to live with the darkness in their hearts not you ! We know we 're good with god"", ""@ Armando De Los Santos You sir are an interesting person and I think we could have one very invigorating discussion between two intellectuals about all those things you 've mention and our own personal life experiences related to this topic . YouTube however , ai n't it .""]",1,1,23:33:52,2/27/19,racism accusation sparks fury at cohen hearing,0,0,1,racism ,"[('do', 'asm'), ('bad', 'dmc'), ('bad', 'ddf')]",10,77,5,172
Ugg14TQPV_Op03gCoAEC,  The legal system in this country is a fucking joke,"[""@ Mina Moussa yep , what better person to learn respect from , than the person calling another person a `` stupid bitch '' in the comments on youtube ? you must be soo fucking disciplined , huh ? ? i honestly felt she was just saying `` adios '' as in `` goodbye '' and the judge just wanted to cause extra damage because she wasnt giving him the response he wanted.. but then she pulled the finger , and that kinda lost my support.."", ""@ Gabrious Langdon He should n't be a judge . She should n't be a drug addict""]",1,1,7:06:01,3/13/14,judge flips out after getting flipped off,0,0,1,racism ,"[('fuck', 'asm'), ('fuck', 'asm'), ('joke', 'cds')]",10,52,2,103
Ughs0axZ1TGyT3gCoAEC,"So wait, can judges in America basically make shit up on the spot? Absolutely terrible legal system, talk about judge, jury and executioner...",['I saw that it had Bryan and I laughing are asses off ! ! Need more Judges like him cocky little bit** !'],1,1,13:53:23,3/1/15,judge flips out after getting flipped off,0,0,1,racism ,"[('can', 'om'), ('can', 'cds'), ('shit', 'an'), ('shit', 'cds'), ('shit', 'ddp')]",23,142,1,23
UgxbcAVJGVhyXnUCe5Z4AaABAg,"Shouldnt it be $8 change. I suck at math, but this is just sad. 😢","['Fat asses need to sit , because gravity hates them .']",1,1,21:03:07,5/2/18,"pizza delivery guy gets insulted, internet gets revenge",0,0,1,racism ,"[('sad', 'is')]",15,65,1,11
UgxtYdL7kF64H5YPZlt4AaABAg,Fcuk u bitch,"[""@ hanter hanter , For example , S33:37 where Allah marries off Muhammad to his daughter in law . This happened after Muhammad lusted after her when he saw her scanty dressed . This was the cause of her divorce with Zayd . Or S33:50 another example . Where Allah permits Muhammad to have sex with every believing woman . Notice some translations say `` marry '' but that 's not what 's in the original Arabic or whats meant with it ."", '@ Cruz8R Give me at least one thing in which the Koran was sinned', ""At least he knows how to spell `` anything `` and `` know '' .""]",1,1,11:32:11,7/8/19,the scientific mistakes of the quran,0,1,0,religion,"[('bitch', 'pr'), ('bitch', 'an'), ('bitch', 'an')]",3,12,3,112
Ugg8sdO1UxpsFHgCoAEC,how does hilary clintons dick taste?,['Veronica Poole Google it you lazy dumbass .'],1,1,23:39:13,10/24/16,donald trump vs. hillary clinton third debate cold open - snl,1,0,0,political,"[('do', 'asm'), ('dick', 'asm'), ('dick', 'asm')]",6,36,1,8
UggK5Hjr1nHULHgCoAEC,The bitch should be in jail....4 real.,"['+All Mindcrack nice intelligent response . Just what I would have expected from somebody who obviously advocates for open boarders and a history of deceit from their political candidates .', ""Simon johnleehookerelectro I 'm not voting for Trump , dumbass""]",1,1,15:01:45,10/16/16,donald trump vs. hillary clinton town hall debate cold open - snl ,1,0,0,political,"[('bitch', 'pr'), ('bitch', 'an'), ('bitch', 'an')]",7,38,2,40
UgjWc6BbRnt7pXgCoAEC,"On the bright side (if you want to call it that), a Trump victory will mean 4 years' steady work for Baldwin.
The dark side?  That's a hell of a price to pay for 4 years of entertainment.","[""@ Wade Fox Home Production Oh , right . Trump does n't lie . I forgot ."", ""Not sure what Trump 's supporters being wife beaters have anything to do with Hillary Clinton marrying a cheating piece of shit ?"", ""+Kuhne You 're trying to stereotype trump supporters like that when Hillary is married to Bill Clinton ? Cmon ... .."", 'Cmon guys , humans have two fists for a reason .', ""Wade seems to sum up the Trump side perfectly : they do n't mind listening to lies as long as the lies are n't from Hillary . It 's entirely a personality contest . Welcome to the death of America , people .""]",1,1,1:14:35,10/3/16,donald trump vs. hillary clinton debate cold open - snl,1,0,0,political,"[('mean', 'svp'), ('mean', 'is'), ('mean', 'svp'), ('mean', 'an')]",38,187,5,115
UgxxJ8eFn9sPtbh73rF4AaABAg,"The jewish bible dosent state bullshit like this and probably understand how the soular system works 

And the jewish bible values human life more than god it even says in its second commandment that you cant use gods name to spread evil this is because the most important thing to god is that humans will be good to each other","[""@ umar mat You do know that hatred does n't exist in anyone 's heart , right ? As to no morals and values , it was mohammad ( Shit be upon him ) taking 20 % of the booty as well as -fucking- RAPING little 9 year old Aaisha . Since mohammad ( Shit be upon him ) is considered moral in islam , I think I rather be without morals and still be a better person than any muslim .""]",1,1,3:16:12,8/8/19,the scientific mistakes of the quran,0,1,0,religion,"[('jewish', 'ps'), ('jewish', 'ps'), ('jewish', 'ps'), ('jewish', 'ps'), ('god', 'cds'), ('evil', 'dmc'), ('evil', 'dmc'), ('evil', 'dmc'), ('god', 'cds')]",60,327,1,82
Ugw2N2pDU2tbSyZ7YTd4AaABAg,meh fuck that judge annoying little prick abusing power,['Fuck authorities . The only authority is your own . You sound like a lil bitch .'],1,1,18:52:01,9/26/17,judge flips out after getting flipped off,0,0,1,racism ,"[('fuck', 'asm'), ('fuck', 'asm'), ('prick', 'asm'), ('prick', 'ddp'), ('prick', 'asm'), ('prick', 'cds'), ('abuse', 're'), ('power', 'qas')]",9,55,1,17
Ugxd2uXHz9CFMJxPqC54AaABAg,"Don lemonhead, ""86% of dims think Trump is racist.  86% of pubs don't think Trump is racist.""  Now lemonhead is expecting us to come to the conclusion that the republican party is racist, because he insists that Trump is racist.

Of course the different and real conclusion is, pubs are not buying into the bullshit that the dimowits are trying to sell.","[""Nancy Robles when close minded people like you , stop acting like it does n't exist . you always want black people to go away & be quiet . but you Never ! say anything about the person that 's being racist . and that 's a damn shame SMDH ."", 'Nancy Robles when it stops !', 'Nancy Robles never']",1,1,1:30:24,7/15/18,"panelist cries discussing racism, republican party",0,0,1,racism ,"[('dim', 'ddp'), ('do', 'asm'), ('party', 'cds'), ('different', 'om')]",62,353,3,60
UgxVBs8TLc9wb0ftAFN4AaABAg,you find in the usa alot of folks in faith ask about fucking animals ffs are you crazy you fools you mugs fuck off and go help your local homeless guy ffs,"['You ppl have no morals . LMAO All you care about is doing wtf u want . Nasty poophole fuckers .', 'And not for hating , killing or treating anyone horribly like the religious do to gay people , but for who one loves . What a corrupt pile of bullshit . This guys brain must be a convoluted mess .']",1,1,7:33:42,10/11/18,christopher hitchens and andrew sullivan - on gay marriage and christianity,0,1,0,religion,"[('fuck', 'asm'), ('fuck', 'asm'), ('animals', 'ddp'), ('animals', 'an'), ('fool', 'an'), ('fool', 'asm'), ('fool', 'ps'), ('fool', 'ddp'), ('fool', 'dmc'), ('fool', 'ddp'), ('fool', 'asf'), ('fool', 'asm'), ('fool', 'or'), ('fool', 'cds'), ('fool', 'cds'), ('mug', 'asf'), ('mug', 'an'), ('mug', 'cds'), ('mug', 'ps'), ('mug', 'an'), ('mug', 'asm'), ('mug', 'ddp'), ('fuck', 'asm'), ('fuck', 'asm'), ('go', 'cds'), ('homeless', 'dmc')]",32,154,2,61
UgjpScLvVNBfaXgCoAEC,"Hitchens is like, 'you woke me up for this shit' smh. ","['@ Adrian Bartolome Delgado It will if you give it enough carrots ... .sorry I meant apples , or if you threaten it with eternal damnation , the last one only applies to gay horses planning on entering into gay marriages with gay dudes or Libyans ... sorry I meant lesbians', ""@ Graham6762 I 'm white numb nuts ."", ""@ Graham6762 Why would I bother to try and refute you ? thus far you 've done a fantastic job of discrediting yourself ."", '@ Graham6762 Everyone who has read that comment is now measurably dumber I hope your happy .', ""@ Graham6762 You 're right antisemitism is n't at all a sign moral decay .""]",1,1,11:09:53,9/2/14,christopher hitchens and andrew sullivan - on gay marriage and christianity,0,1,0,religion,"[('shit', 'an'), ('shit', 'cds'), ('shit', 'ddp')]",11,54,5,115
UgxIXNl-_LupKJwyQDp4AaABAg,At 0:25 you can hear the distinct sound of someone shitting out their entire colon.,"[""Jason Alexander Personally I do n't think her color is what makes this interesting ... It 's when they knew she was a state attorney that this got interesting ... 😁"", ""Jason Alexander I think this comment was not for me . I did n't say anything about illegal ."", 'Liberals are so fast to call the racist card on this one WHEN the officer that pulled her over is black himself . So stupid .', 'pulaat what was illegal ?', ""Saitama i ca n't tell if you 're being sarcastic or not 😂😂""]",1,1,19:01:49,12/2/17,police pull over florida state attorney,0,0,1,racism ,"[('can', 'om'), ('can', 'cds'), ('shit', 'an'), ('shit', 'cds'), ('shit', 'ddp')]",15,83,5,94
UgwFbKRn3eOcGsYmyRZ4AaABAg,"What ever race you hate, it's most likely your children will bring that race home to get married and have a bunch of biracial children just to piss their racist parents off. This is a fact.","[""@ Dog Olson other than the obvious that trumptards will never understand because they are morons , here 's a link to a long list and history of Trumps racism dumbass . Maybe if you stop listening to Rush bimbo , Sean Hannity the leprechaun , and all the other right-wing Nut Job resources , you may educate yourself for once in your life . You people are so pathetic . https : //www.google.com/amp/s/www.vox.com/platform/amp/2016/7/25/12270880/donald-trump-racist-racism-history"", 'Lol yeah they ’ re racists but democrats are the ones who fought to keep slavery back in the day . 🤣', 'Where is the proof that Trump is a racist ? ? ? ? ? ? ? ? ? ? ? ? Name one ! I look forward to the re-election of Trump , so i can see more of this funny ignorant people . It starting to be a humor thing .', '@ mcv2 it must really suck for you to be a retarded brainwashed moron short bus Window Licker', 'Must be nice living under that rock']",1,1,11:02:30,2/28/19,racism accusation sparks fury at cohen hearing,0,0,1,racism ,"[('race', 'ps'), ('race', 'ps')]",36,189,5,173
Ugzg09D0vdd_3CYvWP54AaABAg,Fucking old DEMONIC DEVIL BASTARD CUNT KILL HIM what all cos the girl said adios the fucking Mexican punk judge fuck his mother's arse hole and his daughters hole same time in front of him the cunt pedo devil,"['@ Gwero Monitor you obviously have no idea how the justice system works if you think the judges behavior isnt normal .', 'Judge had really some traumatic experiences and issues .', ""It 's a judge 's job to come up with a sentence . Of course people who show no remorse or respect will get a harsher sentence , like this bitch did"", 'Yeah that is an executable offense imo judge should have to explain himself if found guilty potential death penalty']",1,1,18:56:52,6/16/19,judge flips out after getting flipped off,0,0,1,racism ,"[('fuck', 'asm'), ('fuck', 'asm'), ('fuck', 'asm'), ('fuck', 'asm'), ('arse', 'om'), ('arse', 'cds'), ('arse', 'ddp'), ('hole', 'an'), ('hole', 'cds'), ('hole', 'qas'), ('hole', 'an'), ('hole', 'cds'), ('hole', 'qas'), ('cunt', 'or'), ('cunt', 'asf'), ('cunt', 'pr'), ('cunt', 'an'), ('devil', 'cds')]",39,208,4,82
UggvUBKwBKV4SXgCoAEC,"Richard is our new God, well done Richard for helping so many people from being totally ignorant, blind and somewhat stupid.","[""You have confirmed exactly what Dawkins was saying in this interview _ '' ( Somebody as intelligent as Jesus would have been an atheist _*_had he known what we know today . `` ) _* That is , *God-believers are generally uneducated and have an understanding of reality that does n't rise above that of science-ignorant children . * This is why he is so passionate about the teaching of science and letting go of superstitions ( childish thinking . ) It is for the 'clever and learned ' to find the truth of things out for themselves . And by this process , we can cure many deadly diseases ( cast out demons , lol ) , allow people to travel to far distant places ( some not even on this planet but in the 'heavens ' ) and talk to people thousands of miles apart ( as you have done . ) 'Believers ' think they have been given 'answers ' , history shows us that such 'answers ' do nothing to bring peace or prosperity to the world . As Doctor Who said : *_ '' Only the stupid have 'answers ' . `` _*""]",1,1,21:41:41,5/1/17,richard dawkins: 'somebody as intelligent as jesus would have been an atheist',0,1,0,religion,"[('do', 'asm'), ('people', 'cds'), ('people', 'cds'), ('ignorant', 'ddp'), ('ignorant', 'ddp'), ('blind', 'ddf'), ('stupid', 'ddp'), ('stupid', 'or'), ('stupid', 'ddp'), ('stupid', 'cds'), ('stupid', 'cds')]",21,124,1,198
UgwAM1xmDMn1Rm17a8B4AaABAg,As a white man I don’t understand why people are upset. Meadows was showing a negro who liked Trump. Like Ben Carson and Kayne West. This proves we are not racist.,"[""Wow , I have never had so many triggered folks in my comment section before ! 😲😂😂😭 Say what y'all want - does n't change the fact that he 's racist ... ... I 'm guessing some of y'all have that 1 ( one ) token black friend/person , too huh ? Explains why you 're so pressed.😂 Or maybe some ppl of color in your family , but just like him - does n't not make you racist ! It 's a new day ppl - you can try to lie to the world , but you ca n't lie to yourself ! Look at the `` man in the mirror '' - make a change !"", ""Who cares ... racism does n't matter if they are n't hanging you ... . ppl have a RIGHT to dislike or even despise a certain race , so please you sensitive bitch , keep both sets of lips shut for the greater good of the world ."", 'What do you want him to do hold a press conference and announce his nieces and nephews are people of color ? If he did that you ’ d still call him a racist . You ’ d say he ’ s using his nieces and nephews to promote himself and say he ’ s racist for doing that . The fact is the race card is all you have to play because most of the time people that do that don ’ t have the facts to back up what they ’ re saying .', 'He might think that was ashamed ! He is a real dirty !', ""mizzpoetrics ok so what 's the point you want to make.Like is this only thing you people talk about day in and day out.So what if he has nieces & nephews of color and does n't want to acknowledge it.So what about it.What are you going about it ? Tell me.He probably likes hookers also.And what if he does like hookers.What are you going to do about.And if he is a racist what about it ? What you gon na do about ? Call him names ?""]",1,1,14:47:59,2/28/19,racism accusation sparks fury at cohen hearing,0,0,1,racism ,"[('white', 'ps'), ('don', 'qas'), ('people', 'cds'), ('people', 'cds'), ('negro', 'ps'), ('negro', 'ps')]",31,163,5,362
UgxLjOSz_RAk-_bM83F4AaABAg,"I mean seriously, it's disgusting. When you call for a pizza to be delivered, have some fucking courtesy and tip your delivery man. This offends me so much. I'm glad the internet has destroyed these shitty gutless people.","[""That is the shittiest looking delivery pizza I 've ever seen . That would barely pass as a frozen Supermarket Pizza .""]",1,1,11:43:55,10/24/18,"pizza delivery guy gets insulted, internet gets revenge",0,0,1,racism ,"[('mean', 'svp'), ('mean', 'is'), ('mean', 'svp'), ('mean', 'an'), ('disgust', 'svp'), ('fuck', 'asm'), ('fuck', 'asm'), ('people', 'cds'), ('people', 'cds')]",38,221,1,22
Ugiw8UynifoFwHgCoAEC,"Yeah, Donald Trump is so stupid, he will never be the next president of USA... oh wait.","['Poison Control , 👍🏻', 'Family Friendly Josh The economy is doing great , not sure what you are talking about', 'Apples 37 Hey Strawman , always a pain in my ass to see you again .', ""So is everyone who 's didnt vote for Trump a liberal ? did all liberals vote for hillary ? You do know most americans hated BOTH of these fools , right ? It must make you feel good to set up a strawman argument by calling everyone liberals then claim they all lost : -p""]",1,1,13:09:43,11/10/16,donald trump vs. hillary clinton debate cold open - snl,1,0,0,political,"[('stupid', 'ddp'), ('stupid', 'or'), ('stupid', 'ddp'), ('stupid', 'cds'), ('stupid', 'cds')]",17,87,4,91
UggZ9AkM4nqcIHgCoAEC,Clinton is the most obnoxious boring slimy goby bitch ever.,"[""`` At least Trump speaks his mind . '' Ted Bundy : “ I just liked to kill , I wanted to kill . ''"", ""Jade Palacios That 's rude we definitely do n't 😐😑😐😑😐😑"", ""So this is Americans nowadays ... I 'm moving to China ✌️🇨🇳"", 'yeah most women like to keep things bottled up for some reason', ""I do n't like either and I agree that Hilary lies but caller her that is stupid because Donald Trump is also a cheater and a liar . Plus speaking your mind does n't help when you speak utter nonsense . So honestly those arguments people make are pointless""]",1,1,22:20:26,11/1/16,donald trump vs. hillary clinton third debate cold open - snl,1,0,0,political,"[('bore', 'qas'), ('slimy', 'dmc'), ('slimy', 'ddf'), ('bitch', 'pr'), ('bitch', 'an'), ('bitch', 'an')]",10,59,5,108
Ugzw-YPHb7sYArHDRrB4AaABAg,"hahahahahahahahahahahaha 🎈🎈🍕🍕 COME ON DOWN FOLKS it's the We insulted a pizza guy, somehow video from our own store was posted online making us all look like shitty humans, we called the police committing a crime by wasting police services and were being shut down sale, ALL CARS AND ALL EMPLOYEES MUST GO 🤣🚘💥","[""that 's why he thought they were tipping him as he explains `` i dont know why you would give me the bill if you just wanted me to come back and return it ... '' they gave him an extra bill not needed to pay off the total and then were enraged when he took off with it . and it 's not even like they were giving him extra money to get an even change back , if they gave $ 50 they 'd still get three $ 1 's and one $ 5 . they 're fucking retarded . they have no reason to be mad and then to call the manager was a total ass move . these people got what was coming to them .""]",1,1,19:00:39,9/28/19,"pizza delivery guy gets insulted, internet gets revenge",0,0,1,racism ,"[('crime', 're'), ('crime', 'cds'), ('waste', 'qas'), ('waste', 'cds'), ('waste', 'cds')]",54,309,1,130
UgweB-O0tM98hNLTprV4AaABAg,Nothing is quite as pathetic as watching a young SLAVE (a.k.a. drug addict and sex whore).,"['Brock Garrett then *', 'SSGSS Gohan Well , it really does fuck up your brain if you abuse it .', 'Brock Garrett i think its a joke ... .', 'AJV80 than you obviously don ’ t know a lot about Xanax than .']",1,1,3:18:24,5/28/18,judge flips out after getting flipped off,0,0,1,racism ,"[('pathetic', 'is'), ('pathetic', 'qas'), ('addict', 'cds'), ('whore', 'an'), ('whore', 'pr')]",16,90,4,43
UgjS4RJ6OXYpC3gCoAEC,Every skit the SNL crew made jokes how the nasty b Hillary was definitely going to win. The joke was on them this past Tuesday and now Lorne Michaels and his talentless cast can suck it. Hahaha.,"[""Nope Americans are the real dumbasses ( I 'm American so I can say that )"", '1 wants to accidentally break apart America based on race ( which makes no sense given the terms America was founded on ) , the other wants to drive us into war with Russia . We chose the lesser poison .', 'Jesse no not really this is still on point', ""Gerard Robson nice try finding all the dumb conspiracy theories you could find on Hilary but I think it 's obvious where Donald is screwed up , I do n't have to try and find dumb fake facts on him it 's obvious when he speaks""]",1,1,21:08:56,11/11/16,donald trump vs. hillary clinton third debate cold open - snl,1,0,0,political,"[('crew', 'qas'), ('joke', 'cds'), ('nasty', 'dmc'), ('go', 'cds'), ('joke', 'cds'), ('can', 'om'), ('can', 'cds')]",37,194,4,112
Ugxw2ot049AHvI9fmJl4AaABAg,"Fuck him and his feelings he still a racist..... and the black woman was a house nigga for even coming in there, racist dont like to be called racist these days in the open, because they like to be racist in private smh.","[""@ 300bpm No , its people like You ! Do n't even try to turn this around you creep ! I 've seen Too many comments pop up by people like you who , when the topic at hand is not even about race , u inject little racist rants/sayings where they do n't even belong . By the way , I do n't answer to Jimmy Masterlock so shut it"", ""@ House Majority that 's retarded . I 'm black white and native American I talk to tons of people all the time but I do n't go around telling everyone that such and such family member was this and that . Do you want to know why . BECAUSE IT DOESNT MATTER . I 'm not ashamed of my heritage at all I just think that going around broadcasting it to everyone is n't important because we are all fucking people and race does n't matter . I have literally only met one true racist in my life it was my ex wife who gave me shit after she found out I was mixed race and I had dated a black woman and dated and slept with a Mexican man and woman on two separate occasions . So obviously that was why that ended but the point is all this race baiting crap is getting old . I am who I am not because of my race but because of ME . my race does n't define me why do I have to go around telling everyone all about my Heinz 57 ancestry ? Likewise it 's not anyone 's business but his close friends that he has a mixed family . It 's not his responsibility to go out and advertise it . I also have a mixed family besides my own mixed race . My cousin married a black man and had beautiful children . I do n't go around telling anyone . If I went around advertising that she married a black man that 's like me trying to prove hey my family is n't racist or some shit . Look at me I have black people in my family . Why should I have to do that and also I do n't just look at them as props to use so that 's also why I do n't go parading it around like a damn token . It does n't matter , he 's just family that 's all that matters . So are the black children my aunt adopted . They are just family . I do n't sit there and use them as tokens to prove my family is n't racist or some shit . When I talk about my aunts son I say how he can be so silly . Why do I have to advertise his race ? I should n't have to because it does n't matter . I 'm not ashamed of them at all , just in my mind they are all family and their race does n't matter . Yet the left is the one always pointing out race while the rest of us are just trying to live normal lives with our mixed families ."", ""You are just looking for racism where it does n't exist look up Jon Miller he points out alot of common sense shit . Like all the dumb things that would be considered racist . And FYI I 'm mixed race and he is black . Just listen to the guy and get some perspective . It 's ridiculous that anyone of white race is automatically considered to be racist for every little thing they do . That is ignorant right there .""]",1,1,14:39:13,3/1/19,racism accusation sparks fury at cohen hearing,0,0,1,racism ,"[('black', 'dmc'), ('black', 'ps'), ('black', 'ps'), ('house', 'cds'), ('nigga', 'ps')]",43,220,3,623
UgwwuyQYHaPH7p0C1At4AaABAg,Kitchen workers screwed again,"[""Could be one of them released to show how funny it was that they owned the driver . Or someone that was n't there that night and/or has a grudge against them and released it to show what assholes thise coworkers are ."", ""It could be , but I guess we 'll never know.. all we got right now is a video about bunch of douchebags bullying a pizza guy to be pissed on but then relieved that the pizza guy got happy ending"", ""@ Bruno Leite maybe you got the wrong idea about my comment , at 1:20 the video says : someone posted the video and it went viral .. who that someone could be ... ? it does n't seem that the driver even got too upset about how he was treated ... .. The recording of their interactions is so clear and perfect and if someone posted that video ... like I said , had to be someone from that dealership , that accessed the tape , knew exactly where and what to look for and it quickly went viral ... ..either someone set them up or the whole story is fake ... No one releases a video that is going to kick them in the nuts so fast that things get out of control against you that you have to beg for people to leave you alone ..."", 'Rafael Ramirez no my friend , trust me , I ’ m from the area and have gone to that palace pizza before , and no one way someone in this area would be able to even conceive a plan like that , in this area ( New Bedford , Dartmouth , Westport ) , all the older folks are stuck in the 2000s and are pretty arrogant when it comes to stuff like what your implying , and unfortunately their attitudes towards each other fit the bill of most people around here']",1,1,2:09:28,8/21/18,"pizza delivery guy gets insulted, internet gets revenge",0,0,1,racism ,"[('screw', 'asm'), ('screw', 'asm'), ('screw', 'cds')]",4,29,4,326
UgwDsOnUR9Dmk2w18tt4AaABAg,"Reminds me of that time CNN threatened to dox that one guy for the CNN Trump smack down meme.

This is what bad people get for fucking with the little man.","['$ 50 - $ 42 = $ 7 ? What the fuck is going on with this world ?', 'Who was their Math teacher ?', 'Because basic math is hard .', '@ Ghotyo Locanisyn most likely it wasnt 42 flat . Maybe 42 plus some change leaving 7 dollars plus some change .', ""@ Ghotyo Locanisyn it probably was n't exactly 42 : rather a bit more .""]",1,1,22:08:55,10/27/18,"pizza delivery guy gets insulted, internet gets revenge",0,0,1,racism ,"[('bad', 'dmc'), ('bad', 'ddf'), ('people', 'cds'), ('people', 'cds'), ('fuck', 'asm'), ('fuck', 'asm')]",31,155,5,68
